entity_id,source,source_id,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,esco_skill_type,esco_reuse_level,hard_soft_provisional,hard_soft_method,it_subtype
SKL_a5bd02f3490e,ESCO,2bde42ae-e776-41c1-9ded-b07b30bfe985,Prolog (programmation informatique),,,,"Les techniques et les principes du développement de logiciels, tels que l’analyse, les algorithmes, le codage, les tests et la compilation des modèles de programmation en Prolog.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_36dcc4135ed3,ESCO,0ab03c6c-281b-48f4-83e0-10eeb27a1bae,outils de système de gestion de réseau,,,,"Outils logiciels ou matériels permettant le suivi, l’analyse et la supervision de différents composants de réseau ou de parties de réseau au sein d’un réseau plus étendu.",,knowledge,sector-specific,hard,esco_knowledge_pillar,donnees_bdd
SKL_2e445df6f74b,ESCO,69bbd53f-fbb0-4476-b4b2-ef7844464e28,programmation web,,HTML | XHTML | XML | programmation web côté serveur | langage de programmation web | programmation web côté client | langages de balisage,,"Le modèle de la programmation repose sur la combinaison de balisage (qui ajoute du contexte et de la structure au texte) et d’autres codes de programmation web, tels qu’AJAX, javascript et PHP, afin de mener des actions appropriées et de visualiser le contenu.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_3c1c97314648,ESCO,a3ce2bf7-5562-4639-9b52-fdb4850a3904,techniques de résolution de problèmes,,,,Les techniques liées à l’identification des solutions de la cause profonde des incidents liés aux TIC.,,knowledge,sector-specific,hard,esco_knowledge_pillar,autre_hard
SKL_e99fc85ebe7c,ESCO,3c4c3fa1-d638-42df-8e98-2a38021da6f9,utiliser un logiciel de conservation des données,,utiliser un logiciel de récupération des données | faire usage d’un logiciel de conservation des données | utiliser un logiciel de sauvegarde des données | employer un logiciel de conservation des données | utiliser un logiciel de protection des données,,Utiliser des applications et des logiciels spécialisés pour collecter et conserver des informations numériques.,,skill/competence,cross-sector,hard,esco_skillcompetence_default,donnees_bdd
SKL_6bf98af89a35,ESCO,efa141df-f382-418f-9121-bd88fd735669,mécanique,,,,Des applications théoriques et pratiques de la science étudiant l’action des déplacements et des forces sur les objets physiques pour le développement de machines et de dispositifs mécaniques.,,knowledge,cross-sector,hard,esco_knowledge_pillar,autre_hard
SKL_1980883e820f,ESCO,ab67fbfb-0ca7-4345-8bf6-af8f59480212,concevoir les spécifications de sauvegarde des bases de données,,,,Préciser les procédures à suivre en ce qui concerne les bases de données afin de garantir la copie et l’archivage des données en vue d’une éventuelle restauration en cas de perte de données.,,skill/competence,sector-specific,hard,esco_skillcompetence_default,developpement_conception
SKL_e583fae3fd31,ESCO,5a0bffcf-4ff6-49cf-a7db-4142e63f5f04,répondre à des appels entrants,,,,Répondre aux demandes de clients et fournir aux clients des informations appropriées.,,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_526faf3276ed,ESCO,a7a14be2-78b5-4b4a-ba77-2658285e2756,appliquer la rétro-ingénierie,,,,"Utiliser des techniques permettant d’extraire des informations ou de démonter un élément de TIC, un logiciel ou un système afin de l’analyser, de le corriger, de le reconstituer ou de le reproduire.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,programmation
SKL_332bba6c3d78,ESCO,94b2c46e-6338-4a1d-950a-d44eef018c53,collaborer avec des ingénieurs,,,,Travailler en étroite collaboration et communiquer avec les ingénieurs sur des dessins ou des nouveaux produits.,,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_a389a507c12c,ESCO,b92758d4-4591-4df1-9ceb-f907aa71ebd9,utiliser des instruments de mesure,,,,"Utiliser différents instruments de mesure en fonction de la propriété à mesurer. Utiliser divers instruments pour mesurer la longueur, la surface, le volume, la vitesse, l’énergie, la force, etc.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_e0cd3dc50b3c,ESCO,db36f7f1-5900-45bd-9ffb-f2b19c4362ac,aider les utilisateurs de systèmes d'information,,aider un utilisateur de systèmes d'information | fournir des conseils aux utilisateurs de systèmes d'information | prêter assistance aux utilisateurs de systèmes d'information | aider des utilisateurs de systèmes d'information | prêter assistance aux utilisateurs de systèmes de TIC,,"Communiquer avec les utilisateurs finaux, leur donner des instructions sur la manière de progresser dans la réalisation des tâches, utiliser les outils et méthodes de soutien aux TIC pour résoudre les problèmes et identifier les éventuels effets secondaires et proposer des solutions.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_1a4ed06c76f8,ESCO,6aef2baa-5fa7-4c16-bd28-3e070ec4e4df,informer sur la confidentialité des données,,,,"Partager des informations avec les utilisateurs et informer les utilisateurs sur les risques liés aux données, en particulier les risques pour la confidentialité, l’intégrité ou la disponibilité des données. Les éduquer sur la manière de garantir la protection des données.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_c3f4e7eee5b0,ESCO,37bc4dc0-1233-4008-98db-1116d0c1cfcc,définir les politiques de sécurité,,,,"Concevoir et mettre en œuvre un ensemble de règles et de politiques écrites qui ont pour but de sécuriser une organisation en ce qui concerne les contraintes de comportement entre les parties prenantes, les contraintes mécaniques de protection et les contraintes en matière d’accès aux données.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_483e02923b41,ESCO,cace7a77-38b7-4cdf-8171-e17692bef5f6,répondre aux demandes des clients,,communiquer avec la clientèle | satisfaire les demandes des clients | répondre aux besoins des clients | répondre aux demandes de la clientèle,,"Répondre aux questions des clients sur les itinéraires, les tarifs et les réservations, en personne, par courrier, par e-mail et par téléphone.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,reseau
SKL_8b3d53b0e9ae,ESCO,08a3dcea-12de-447b-a3a5-aa657abc5e97,réalisation de tests d’ingénierie sociale,,tester l'ingénierie sociale | exécuter des attaques d'ingénierie sociale | tester les attaques d'ingénierie sociale | effectuer des attaques d'ingénierie sociale | effectuer des tests d'ingénierie sociale,,"Effectuer des simulations d’attaques d’ingénierie sociale afin de déceler les vulnérabilités dans la posture de sécurité d’une organisation. Les tests d’ingénierie sociale peuvent comprendre l’hameçonnage de courriels, l’attaque par faux-semblant ou d’autres formes de manipulation utilisées par les agresseurs pour obtenir des informations sensibles ou un accès non autorisé aux systèmes. 	",,skill/competence,sector-specific,hard,esco_skillcompetence_default,securite
SKL_4da81ba8fc0e,ESCO,2b7a79e5-84d8-4880-be66-3d9bb05bea17,utiliser des patrons de conception,,faire usage des patrons de conception | utiliser des patrons de programmation | ajouter des patrons de conception | utiliser des design pattern | employer des patrons de conception | utiliser des patrons d’architecture,,"Utiliser des solutions réutilisables, des meilleures pratiques formalisées, pour résoudre des tâches communes de développement informatique dans le cadre de l’élaboration et la conception de logiciels.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,developpement_conception
SKL_f4d0cefc6a44,ESCO,1c08d63d-1c5e-4b9b-ad3e-f7ba7debb2d1,prévoir des risques opérationnels,,,,"Analyser les opérations et les actions d’une entreprise afin d’en évaluer les répercussions et les risques éventuels pour l’entreprise, et élaborer des stratégies appropriées pour y faire face.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_d275975f2053,ESCO,3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,XQuery,,,,Le langage informatique XQuery est un langage d’interrogation pour la récupération d’informations provenant d’une base de données et de documents contenant les informations nécessaires. Il est développé par le consortium international de normalisation World Wide Web Consortium.,,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_480f7b8733f4,ESCO,97bd1c21-66b2-4b7e-ad0f-e3cda590e378,analyse de données,,,,La science consistant à analyser des données brutes provenant de différentes sources et à prendre des décisions fondées sur celles-ci. Elle comprend la connaissance de techniques utilisant des algorithmes qui déduisent des informations ou des tendances de ces données à l’appui des processus décisionnels.    ,,knowledge,cross-sector,hard,esco_knowledge_pillar,donnees_bdd
SKL_2d043cf9df34,ESCO,988f4ac3-a37c-4b0a-a40f-4e0e56b5919e,promouvoir le transfert de connaissances,,,,"Sensibiliser à grande échelle aux processus de valorisation des connaissances afin de maximiser le flux bidirectionnel de technologies, de propriété intellectuelle, d’expertise et de capacités entre la base de recherche et l’industrie ou le secteur public. 	",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_4f8027620713,ESCO,438ff259-d086-4004-acda-1ec3e1631bc6,anomalies logicielles,,,,"Les écarts par rapport à la norme et aux événements exceptionnels pendant la performance du système logiciel, l’identification des incidents susceptibles de modifier le flux et le processus d’exécution du système.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_b04355598611,ESCO,896563fc-6255-4419-89c2-ffed30159ad6,mener un entretien de recherche,,,,"Utiliser des méthodes et des techniques de recherche et d’entretien professionnelles pour recueillir des données, des faits ou des informations pertinents pour obtenir de nouvelles connaissances et comprendre pleinement le message de la personne interrogée.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_c4873b8383da,ESCO,f0f5bb34-71df-4715-9c9e-03567b76ec8f,créer la maquette fonctionnelle d’un site web,,,,"Développer une image ou un ensemble d’images qui représentent les éléments fonctionnels d’une page ou d’un site web, généralement afin de planifier la fonctionnalité et la structure d’un site web.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,donnees_bdd
SKL_ff939e2316db,ESCO,b216d9a2-7d4e-4312-8d05-e375f4ab44d8,superviser la coopération entre les services,,assurer la communication et la coopération entre les services | veiller à la communication et à la coopération entre les services | superviser la coopération entre les départements,,"Garantir la communication et la coopération avec toutes les entités et toutes les équipes au sein d’une organisation donnée, conformément à la stratégie de l’entreprise.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_f335ed0ef250,ESCO,85f46538-ae70-498a-bfbc-b8ddafe96c7d,niveaux de test logiciels,,,,"Les niveaux de test dans le processus de développement de logiciels, tels que le test unitaire, le test d’intégration, le test de système et le test de réception.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_6cec95e32dc0,ESCO,3786b61f-f22e-48d1-af8d-ad4c354534db,procédés de fabrication,,,,"Les étapes nécessaires à la transformation d’un matériau en un produit, son développement et sa fabrication à grande échelle.",,knowledge,cross-sector,hard,esco_knowledge_pillar,autre_hard
SKL_9857c27e00bf,ESCO,ed1d8bd4-cd2a-4c64-b665-56d70651026c,développement par prototypage,,,,Le modèle de développement du prototypage est une méthode de conception de systèmes et d’applications logiciels.,,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
