occupation_entity_id,skill_entity_id,relation_type,source
OCC_8b508c20ce1d,SKL_cf37addf3a96,essential,ESCO
OCC_8b508c20ce1d,SKL_e0406f8bed59,essential,ESCO
OCC_8b508c20ce1d,SKL_fa6716bd970c,essential,ESCO
OCC_8b508c20ce1d,SKL_08aae3431f2b,essential,ESCO
OCC_8b508c20ce1d,SKL_84e2db4e5f1a,essential,ESCO
OCC_8b508c20ce1d,SKL_79d7ba26c340,essential,ESCO
OCC_8b508c20ce1d,SKL_a1ccdf3bf43e,essential,ESCO
OCC_8b508c20ce1d,SKL_2160823e5269,optional,ESCO
OCC_8b508c20ce1d,SKL_96926ab90fab,optional,ESCO
OCC_8b508c20ce1d,SKL_362baba5cb5a,optional,ESCO
OCC_8b508c20ce1d,SKL_fa6cd7a6ceb9,optional,ESCO
OCC_8b508c20ce1d,SKL_1d9be898b4cf,optional,ESCO
OCC_8b508c20ce1d,SKL_5575f7d77069,optional,ESCO
OCC_8b508c20ce1d,SKL_07a7e2a00de2,optional,ESCO
OCC_8b508c20ce1d,SKL_edbffb865bc9,optional,ESCO
OCC_8b508c20ce1d,SKL_74a5a5844b4c,optional,ESCO
OCC_8b508c20ce1d,SKL_df8fb6fe7b07,optional,ESCO
OCC_8b508c20ce1d,SKL_de759b6256cc,optional,ESCO
OCC_8b508c20ce1d,SKL_ae19bc58bf36,optional,ESCO
OCC_8b508c20ce1d,SKL_e681e8b852a4,optional,ESCO
OCC_8b508c20ce1d,SKL_1cd624314ce9,optional,ESCO
OCC_8b508c20ce1d,SKL_4d76ad90efb3,optional,ESCO
OCC_8b508c20ce1d,SKL_a03ccdacfdcf,optional,ESCO
OCC_8b508c20ce1d,SKL_53fbbdc90e13,optional,ESCO
OCC_8b508c20ce1d,SKL_02c69b93451d,optional,ESCO
OCC_8b508c20ce1d,SKL_dc34bf5c3028,optional,ESCO
OCC_8b508c20ce1d,SKL_d67dfc4ee39e,optional,ESCO
OCC_8b508c20ce1d,SKL_ad07bc17b05e,optional,ESCO
OCC_8b508c20ce1d,SKL_9f1382e6691b,optional,ESCO
OCC_8b508c20ce1d,SKL_06efd7af6dfc,optional,ESCO
OCC_8b508c20ce1d,SKL_1a9765b43218,optional,ESCO
OCC_8b508c20ce1d,SKL_1d913cbdf27e,optional,ESCO
OCC_8b508c20ce1d,SKL_f777a42c8a7a,optional,ESCO
OCC_8b508c20ce1d,SKL_7ac1f1abe404,optional,ESCO
OCC_8b508c20ce1d,SKL_e3c6c843b14b,optional,ESCO
OCC_8b508c20ce1d,SKL_109edeaf36eb,optional,ESCO
OCC_8b508c20ce1d,SKL_42b850072160,optional,ESCO
OCC_8b508c20ce1d,SKL_eed64f813250,optional,ESCO
OCC_8b508c20ce1d,SKL_2a5b118ca0e3,optional,ESCO
OCC_8b508c20ce1d,SKL_b7ce81979709,optional,ESCO
OCC_8b508c20ce1d,SKL_f4563277b108,optional,ESCO
OCC_8b508c20ce1d,SKL_d1bba9e6fc67,optional,ESCO
OCC_8b508c20ce1d,SKL_ae7e75a47fef,optional,ESCO
OCC_8b508c20ce1d,SKL_6f15480a7a8b,optional,ESCO
OCC_8b508c20ce1d,SKL_9b29beea7c1b,optional,ESCO
OCC_8b508c20ce1d,SKL_40d131c16648,optional,ESCO
OCC_8b508c20ce1d,SKL_5ca14d6a9200,optional,ESCO
OCC_8b508c20ce1d,SKL_92c7bf31c854,optional,ESCO
OCC_8b508c20ce1d,SKL_e2dbc508cb21,optional,ESCO
OCC_8b508c20ce1d,SKL_096204475b7f,optional,ESCO
OCC_8b508c20ce1d,SKL_298f3454c212,optional,ESCO
OCC_8b508c20ce1d,SKL_0639d47eb735,optional,ESCO
OCC_8b508c20ce1d,SKL_789c67df42ab,optional,ESCO
OCC_8b508c20ce1d,SKL_f388889ccd53,optional,ESCO
OCC_8b508c20ce1d,SKL_ebb4510ed841,optional,ESCO
OCC_8b508c20ce1d,SKL_1911edef9778,optional,ESCO
OCC_8b508c20ce1d,SKL_5dcc8e458213,optional,ESCO
OCC_8b508c20ce1d,SKL_26bcb7a7c221,optional,ESCO
OCC_8b508c20ce1d,SKL_b89955b20777,optional,ESCO
OCC_cbee4548194c,SKL_d546743b9da1,essential,ESCO
OCC_cbee4548194c,SKL_2f6bd9df1a40,essential,ESCO
OCC_cbee4548194c,SKL_def6ad401f98,essential,ESCO
OCC_cbee4548194c,SKL_3c1c97314648,essential,ESCO
OCC_cbee4548194c,SKL_5bed2e74daf6,essential,ESCO
OCC_cbee4548194c,SKL_c6ec40ea85b9,essential,ESCO
OCC_cbee4548194c,SKL_9f1382e6691b,essential,ESCO
OCC_cbee4548194c,SKL_53715a6035cb,essential,ESCO
OCC_cbee4548194c,SKL_23352a87e7bc,essential,ESCO
OCC_cbee4548194c,SKL_16afd0438ee4,essential,ESCO
OCC_cbee4548194c,SKL_42b850072160,essential,ESCO
OCC_cbee4548194c,SKL_c3f4e7eee5b0,essential,ESCO
OCC_cbee4548194c,SKL_2a5b118ca0e3,essential,ESCO
OCC_cbee4548194c,SKL_b973384e0f00,essential,ESCO
OCC_cbee4548194c,SKL_e165ed88641f,essential,ESCO
OCC_cbee4548194c,SKL_d453c9ea1d9c,essential,ESCO
OCC_cbee4548194c,SKL_b1c2a4bc445a,essential,ESCO
OCC_cbee4548194c,SKL_b1d3c0bd074a,essential,ESCO
OCC_cbee4548194c,SKL_79d7ba26c340,essential,ESCO
OCC_cbee4548194c,SKL_00bf18ce904e,essential,ESCO
OCC_cbee4548194c,SKL_8e2350e55802,essential,ESCO
OCC_cbee4548194c,SKL_36dcc4135ed3,optional,ESCO
OCC_cbee4548194c,SKL_6d0bdba7a8b1,optional,ESCO
OCC_cbee4548194c,SKL_2160823e5269,optional,ESCO
OCC_cbee4548194c,SKL_ab0615922027,optional,ESCO
OCC_cbee4548194c,SKL_4f8027620713,optional,ESCO
OCC_cbee4548194c,SKL_54188f599eea,optional,ESCO
OCC_cbee4548194c,SKL_66664fb959be,optional,ESCO
OCC_cbee4548194c,SKL_4a174ce373ac,optional,ESCO
OCC_cbee4548194c,SKL_bbc55bdf9279,optional,ESCO
OCC_cbee4548194c,SKL_f335ed0ef250,optional,ESCO
OCC_cbee4548194c,SKL_36cc2d6edd1a,optional,ESCO
OCC_cbee4548194c,SKL_0af13c576273,optional,ESCO
OCC_cbee4548194c,SKL_cd1a8c17e323,optional,ESCO
OCC_cbee4548194c,SKL_8dad71fe8c3c,optional,ESCO
OCC_cbee4548194c,SKL_8c107549fe5b,optional,ESCO
OCC_cbee4548194c,SKL_4156ea9aa526,optional,ESCO
OCC_cbee4548194c,SKL_31eb2c110ee8,optional,ESCO
OCC_cbee4548194c,SKL_a56b1ef6f421,optional,ESCO
OCC_cbee4548194c,SKL_ad07bc17b05e,optional,ESCO
OCC_cbee4548194c,SKL_c6b378206477,optional,ESCO
OCC_cbee4548194c,SKL_e4518a5681c9,optional,ESCO
OCC_cbee4548194c,SKL_736069c45b6d,optional,ESCO
OCC_cbee4548194c,SKL_e2dbc508cb21,optional,ESCO
OCC_cbee4548194c,SKL_f388889ccd53,optional,ESCO
OCC_89f4b0de8aeb,SKL_6fce2b343b90,essential,ESCO
OCC_89f4b0de8aeb,SKL_1d9be898b4cf,essential,ESCO
OCC_89f4b0de8aeb,SKL_eababd164e1d,essential,ESCO
OCC_89f4b0de8aeb,SKL_a45566a0c0ec,essential,ESCO
OCC_89f4b0de8aeb,SKL_66664fb959be,essential,ESCO
OCC_89f4b0de8aeb,SKL_36d64273ebbf,essential,ESCO
OCC_89f4b0de8aeb,SKL_5d725c59527d,essential,ESCO
OCC_89f4b0de8aeb,SKL_c684401efd06,essential,ESCO
OCC_89f4b0de8aeb,SKL_d49491e2fcc6,essential,ESCO
OCC_89f4b0de8aeb,SKL_0b6d0771361b,essential,ESCO
OCC_89f4b0de8aeb,SKL_e0406f8bed59,essential,ESCO
OCC_89f4b0de8aeb,SKL_d59c1c655f17,essential,ESCO
OCC_89f4b0de8aeb,SKL_891fd5e04d20,essential,ESCO
OCC_89f4b0de8aeb,SKL_e439fbbfbc7a,essential,ESCO
OCC_89f4b0de8aeb,SKL_8a9651b100b9,essential,ESCO
OCC_89f4b0de8aeb,SKL_ce7987c9b48d,essential,ESCO
OCC_89f4b0de8aeb,SKL_2413edb46063,essential,ESCO
OCC_89f4b0de8aeb,SKL_3e8275119d50,optional,ESCO
OCC_89f4b0de8aeb,SKL_e22e3873e2aa,optional,ESCO
OCC_89f4b0de8aeb,SKL_ad5527904d9f,optional,ESCO
OCC_89f4b0de8aeb,SKL_36dcc4135ed3,optional,ESCO
OCC_89f4b0de8aeb,SKL_9b5584008e66,optional,ESCO
OCC_89f4b0de8aeb,SKL_962ed8d38c4e,optional,ESCO
OCC_89f4b0de8aeb,SKL_99c6f04ac23c,optional,ESCO
OCC_89f4b0de8aeb,SKL_9cdd580294bf,optional,ESCO
OCC_89f4b0de8aeb,SKL_faa48d074cba,optional,ESCO
OCC_89f4b0de8aeb,SKL_9fc5ffd462ae,optional,ESCO
OCC_89f4b0de8aeb,SKL_47511c703fca,optional,ESCO
OCC_89f4b0de8aeb,SKL_59c64ba70b70,optional,ESCO
OCC_89f4b0de8aeb,SKL_a5bd02f3490e,optional,ESCO
OCC_89f4b0de8aeb,SKL_e83ea15281a7,optional,ESCO
OCC_89f4b0de8aeb,SKL_1124817a720e,optional,ESCO
OCC_89f4b0de8aeb,SKL_0e0ddaf5873f,optional,ESCO
OCC_89f4b0de8aeb,SKL_46088f1661b7,optional,ESCO
OCC_89f4b0de8aeb,SKL_17a6cda90b85,optional,ESCO
OCC_89f4b0de8aeb,SKL_a43bcca2465e,optional,ESCO
OCC_89f4b0de8aeb,SKL_a913b683ebd9,optional,ESCO
OCC_89f4b0de8aeb,SKL_cccca3da833a,optional,ESCO
OCC_89f4b0de8aeb,SKL_4f2bd02de76a,optional,ESCO
OCC_89f4b0de8aeb,SKL_f6f390848b58,optional,ESCO
OCC_89f4b0de8aeb,SKL_c9160ddc7dcd,optional,ESCO
OCC_89f4b0de8aeb,SKL_88eabaa2c80d,optional,ESCO
OCC_89f4b0de8aeb,SKL_d537dfcccc25,optional,ESCO
OCC_89f4b0de8aeb,SKL_ccd10a9e58b7,optional,ESCO
OCC_89f4b0de8aeb,SKL_8c66ec45bce8,optional,ESCO
OCC_89f4b0de8aeb,SKL_327b78a43765,optional,ESCO
OCC_89f4b0de8aeb,SKL_175902ab3712,optional,ESCO
OCC_89f4b0de8aeb,SKL_83dfa0298e85,optional,ESCO
OCC_89f4b0de8aeb,SKL_4ffa5c387846,optional,ESCO
OCC_89f4b0de8aeb,SKL_45b5255faa15,optional,ESCO
OCC_89f4b0de8aeb,SKL_f858e811b523,optional,ESCO
OCC_89f4b0de8aeb,SKL_6b4086c51411,optional,ESCO
OCC_89f4b0de8aeb,SKL_fddfe276744e,optional,ESCO
OCC_89f4b0de8aeb,SKL_5ee8a7543f31,optional,ESCO
OCC_89f4b0de8aeb,SKL_5a85416c775f,optional,ESCO
OCC_89f4b0de8aeb,SKL_eac191d41595,optional,ESCO
OCC_89f4b0de8aeb,SKL_86eb8b674662,optional,ESCO
OCC_89f4b0de8aeb,SKL_de759b6256cc,optional,ESCO
OCC_89f4b0de8aeb,SKL_b52f6b21f082,optional,ESCO
OCC_89f4b0de8aeb,SKL_224770e9399c,optional,ESCO
OCC_89f4b0de8aeb,SKL_81167559edfd,optional,ESCO
OCC_89f4b0de8aeb,SKL_4687c1d5b8d4,optional,ESCO
OCC_89f4b0de8aeb,SKL_1cd624314ce9,optional,ESCO
OCC_89f4b0de8aeb,SKL_f76e03586a5e,optional,ESCO
OCC_89f4b0de8aeb,SKL_2b386dc088dc,optional,ESCO
OCC_89f4b0de8aeb,SKL_61058691b0ef,optional,ESCO
OCC_89f4b0de8aeb,SKL_5846d47024c9,optional,ESCO
OCC_89f4b0de8aeb,SKL_31eb2c110ee8,optional,ESCO
OCC_89f4b0de8aeb,SKL_7019e9976329,optional,ESCO
OCC_89f4b0de8aeb,SKL_df69f4055e0d,optional,ESCO
OCC_89f4b0de8aeb,SKL_47f2166fb857,optional,ESCO
OCC_89f4b0de8aeb,SKL_baba1c8d18ea,optional,ESCO
OCC_89f4b0de8aeb,SKL_ab58f79b14a7,optional,ESCO
OCC_89f4b0de8aeb,SKL_fc36ef6f31c9,optional,ESCO
OCC_89f4b0de8aeb,SKL_138d3c16c190,optional,ESCO
OCC_89f4b0de8aeb,SKL_f9a3c3ad2595,optional,ESCO
OCC_89f4b0de8aeb,SKL_b1d3c0bd074a,optional,ESCO
OCC_89f4b0de8aeb,SKL_487dc7976c4c,optional,ESCO
OCC_3e502e92822a,SKL_dedf1948afc3,essential,ESCO
OCC_3e502e92822a,SKL_4f8027620713,essential,ESCO
OCC_3e502e92822a,SKL_f335ed0ef250,essential,ESCO
OCC_3e502e92822a,SKL_25e293017929,essential,ESCO
OCC_3e502e92822a,SKL_74015909b033,essential,ESCO
OCC_3e502e92822a,SKL_b9899d180c91,essential,ESCO
OCC_3e502e92822a,SKL_1da867302f5b,essential,ESCO
OCC_3e502e92822a,SKL_b66a815da958,essential,ESCO
OCC_3e502e92822a,SKL_873cfe48c2ce,essential,ESCO
OCC_3e502e92822a,SKL_62237838ecde,essential,ESCO
OCC_3e502e92822a,SKL_3e8275119d50,optional,ESCO
OCC_3e502e92822a,SKL_e22e3873e2aa,optional,ESCO
OCC_3e502e92822a,SKL_ad5527904d9f,optional,ESCO
OCC_3e502e92822a,SKL_6df9c3907c46,optional,ESCO
OCC_3e502e92822a,SKL_9b5584008e66,optional,ESCO
OCC_3e502e92822a,SKL_962ed8d38c4e,optional,ESCO
OCC_3e502e92822a,SKL_9cdd580294bf,optional,ESCO
OCC_3e502e92822a,SKL_faa48d074cba,optional,ESCO
OCC_3e502e92822a,SKL_9fc5ffd462ae,optional,ESCO
OCC_3e502e92822a,SKL_07fed61b3215,optional,ESCO
OCC_3e502e92822a,SKL_59c64ba70b70,optional,ESCO
OCC_3e502e92822a,SKL_a5bd02f3490e,optional,ESCO
OCC_3e502e92822a,SKL_e83ea15281a7,optional,ESCO
OCC_3e502e92822a,SKL_eababd164e1d,optional,ESCO
OCC_3e502e92822a,SKL_1124817a720e,optional,ESCO
OCC_3e502e92822a,SKL_d275975f2053,optional,ESCO
OCC_3e502e92822a,SKL_46088f1661b7,optional,ESCO
OCC_3e502e92822a,SKL_17a6cda90b85,optional,ESCO
OCC_3e502e92822a,SKL_a43bcca2465e,optional,ESCO
OCC_3e502e92822a,SKL_a913b683ebd9,optional,ESCO
OCC_3e502e92822a,SKL_cccca3da833a,optional,ESCO
OCC_3e502e92822a,SKL_4f2bd02de76a,optional,ESCO
OCC_3e502e92822a,SKL_f6f390848b58,optional,ESCO
OCC_3e502e92822a,SKL_c9160ddc7dcd,optional,ESCO
OCC_3e502e92822a,SKL_88eabaa2c80d,optional,ESCO
OCC_3e502e92822a,SKL_d537dfcccc25,optional,ESCO
OCC_3e502e92822a,SKL_ccd10a9e58b7,optional,ESCO
OCC_3e502e92822a,SKL_d0035b994078,optional,ESCO
OCC_3e502e92822a,SKL_def6ad401f98,optional,ESCO
OCC_3e502e92822a,SKL_5fd1a916f288,optional,ESCO
OCC_3e502e92822a,SKL_45b5255faa15,optional,ESCO
OCC_3e502e92822a,SKL_f858e811b523,optional,ESCO
OCC_3e502e92822a,SKL_6b4086c51411,optional,ESCO
OCC_3e502e92822a,SKL_1a3570884e47,optional,ESCO
OCC_3e502e92822a,SKL_fddfe276744e,optional,ESCO
OCC_3e502e92822a,SKL_5ee8a7543f31,optional,ESCO
OCC_3e502e92822a,SKL_185b1ce4d13f,optional,ESCO
OCC_3e502e92822a,SKL_5a85416c775f,optional,ESCO
OCC_3e502e92822a,SKL_308342e28b73,optional,ESCO
OCC_3e502e92822a,SKL_86eb8b674662,optional,ESCO
OCC_3e502e92822a,SKL_de759b6256cc,optional,ESCO
OCC_3e502e92822a,SKL_a8e640d3772f,optional,ESCO
OCC_3e502e92822a,SKL_b52f6b21f082,optional,ESCO
OCC_3e502e92822a,SKL_224770e9399c,optional,ESCO
OCC_3e502e92822a,SKL_e681e8b852a4,optional,ESCO
OCC_3e502e92822a,SKL_81167559edfd,optional,ESCO
OCC_3e502e92822a,SKL_027b4b2aa1a9,optional,ESCO
OCC_3e502e92822a,SKL_cd1a8c17e323,optional,ESCO
OCC_3e502e92822a,SKL_de055ba807c1,optional,ESCO
OCC_3e502e92822a,SKL_1cd624314ce9,optional,ESCO
OCC_3e502e92822a,SKL_2b386dc088dc,optional,ESCO
OCC_3e502e92822a,SKL_53fbbdc90e13,optional,ESCO
OCC_3e502e92822a,SKL_02c69b93451d,optional,ESCO
OCC_3e502e92822a,SKL_61058691b0ef,optional,ESCO
OCC_3e502e92822a,SKL_5846d47024c9,optional,ESCO
OCC_3e502e92822a,SKL_7019e9976329,optional,ESCO
OCC_3e502e92822a,SKL_df69f4055e0d,optional,ESCO
OCC_3e502e92822a,SKL_c6ec40ea85b9,optional,ESCO
OCC_3e502e92822a,SKL_ea47db501b9f,optional,ESCO
OCC_3e502e92822a,SKL_fc36ef6f31c9,optional,ESCO
OCC_3e502e92822a,SKL_621054dadc59,optional,ESCO
OCC_3e502e92822a,SKL_c2ce930d35e3,optional,ESCO
OCC_3e502e92822a,SKL_671240690479,optional,ESCO
OCC_3e502e92822a,SKL_c9ce5d8cbc63,optional,ESCO
OCC_3e502e92822a,SKL_666b5797ca38,optional,ESCO
OCC_3e502e92822a,SKL_fa3ca530b552,optional,ESCO
OCC_3e502e92822a,SKL_c92f3cc793bd,optional,ESCO
OCC_3e502e92822a,SKL_3bd4dede8a96,optional,ESCO
OCC_3e502e92822a,SKL_2b9b57d62800,optional,ESCO
OCC_3e502e92822a,SKL_b145b502032c,optional,ESCO
OCC_127c8b092532,SKL_45d570f6033e,essential,ESCO
OCC_127c8b092532,SKL_a973c6971015,essential,ESCO
OCC_127c8b092532,SKL_0b061adb652d,essential,ESCO
OCC_127c8b092532,SKL_373c6aa909f7,essential,ESCO
OCC_127c8b092532,SKL_8137328e7791,essential,ESCO
OCC_127c8b092532,SKL_3f11287772f2,essential,ESCO
OCC_127c8b092532,SKL_f66d4af78875,essential,ESCO
OCC_127c8b092532,SKL_c6b378206477,essential,ESCO
OCC_127c8b092532,SKL_e8bdfaeac68e,essential,ESCO
OCC_127c8b092532,SKL_66c6102cf4f7,essential,ESCO
OCC_127c8b092532,SKL_1a4ed06c76f8,essential,ESCO
OCC_127c8b092532,SKL_1e5d6fd05d45,essential,ESCO
OCC_127c8b092532,SKL_628f1410a7a6,essential,ESCO
OCC_127c8b092532,SKL_5e9ec004678c,essential,ESCO
OCC_127c8b092532,SKL_c3e053b207ff,essential,ESCO
OCC_127c8b092532,SKL_74b00626b81c,essential,ESCO
OCC_127c8b092532,SKL_c1394cfd59bd,optional,ESCO
OCC_127c8b092532,SKL_5947e7bab77c,optional,ESCO
OCC_127c8b092532,SKL_bbb9030c3abd,optional,ESCO
OCC_127c8b092532,SKL_e7fb6eaf90b6,optional,ESCO
OCC_127c8b092532,SKL_ad07bc17b05e,optional,ESCO
OCC_127c8b092532,SKL_ecda4ba6345b,optional,ESCO
OCC_127c8b092532,SKL_621054dadc59,optional,ESCO
OCC_127c8b092532,SKL_0247ba633d54,optional,ESCO
OCC_127c8b092532,SKL_1911edef9778,optional,ESCO
OCC_127c8b092532,SKL_f67b6e3d70d2,optional,ESCO
OCC_127c8b092532,SKL_f1c997d8743f,optional,ESCO
OCC_127c8b092532,SKL_2ed93fb179ee,optional,ESCO
OCC_c7ddb7ad3c99,SKL_a33504a35440,essential,ESCO
OCC_c7ddb7ad3c99,SKL_f5f12231001c,essential,ESCO
OCC_c7ddb7ad3c99,SKL_d3d9af86ef84,essential,ESCO
OCC_c7ddb7ad3c99,SKL_2e445df6f74b,essential,ESCO
OCC_c7ddb7ad3c99,SKL_f8cdff52e6ee,essential,ESCO
OCC_c7ddb7ad3c99,SKL_0ae8aa439cc1,essential,ESCO
OCC_c7ddb7ad3c99,SKL_1a3570884e47,essential,ESCO
OCC_c7ddb7ad3c99,SKL_185b1ce4d13f,essential,ESCO
OCC_c7ddb7ad3c99,SKL_f18769bf13e8,essential,ESCO
OCC_c7ddb7ad3c99,SKL_8225f6572e45,essential,ESCO
OCC_c7ddb7ad3c99,SKL_2826cd7b523c,essential,ESCO
OCC_c7ddb7ad3c99,SKL_1c64576763e5,essential,ESCO
OCC_c7ddb7ad3c99,SKL_caa92afcdf36,essential,ESCO
OCC_c7ddb7ad3c99,SKL_2e64fb93c3f2,essential,ESCO
OCC_c7ddb7ad3c99,SKL_d00c0cbdf6af,essential,ESCO
OCC_c7ddb7ad3c99,SKL_929f2bc40d7c,essential,ESCO
OCC_c7ddb7ad3c99,SKL_d59c1c655f17,essential,ESCO
OCC_c7ddb7ad3c99,SKL_8845df37d0d0,essential,ESCO
OCC_c7ddb7ad3c99,SKL_b56c95aeb880,essential,ESCO
OCC_c7ddb7ad3c99,SKL_ea96d8f39e81,essential,ESCO
OCC_c7ddb7ad3c99,SKL_056d3e37266e,essential,ESCO
OCC_c7ddb7ad3c99,SKL_c0a2e4a81fa2,essential,ESCO
OCC_c7ddb7ad3c99,SKL_27d19457db14,essential,ESCO
OCC_c7ddb7ad3c99,SKL_7493dcb6b2b6,essential,ESCO
OCC_c7ddb7ad3c99,SKL_1e8fe35aac35,essential,ESCO
OCC_c7ddb7ad3c99,SKL_a0910b4e42c4,essential,ESCO
OCC_c7ddb7ad3c99,SKL_3b1c6e0aad62,essential,ESCO
OCC_c7ddb7ad3c99,SKL_8a9651b100b9,essential,ESCO
OCC_c7ddb7ad3c99,SKL_3e8275119d50,optional,ESCO
OCC_c7ddb7ad3c99,SKL_e22e3873e2aa,optional,ESCO
OCC_c7ddb7ad3c99,SKL_ad5527904d9f,optional,ESCO
OCC_c7ddb7ad3c99,SKL_6df9c3907c46,optional,ESCO
OCC_c7ddb7ad3c99,SKL_9b5584008e66,optional,ESCO
OCC_c7ddb7ad3c99,SKL_962ed8d38c4e,optional,ESCO
OCC_c7ddb7ad3c99,SKL_9cdd580294bf,optional,ESCO
OCC_c7ddb7ad3c99,SKL_faa48d074cba,optional,ESCO
OCC_c7ddb7ad3c99,SKL_9fc5ffd462ae,optional,ESCO
OCC_c7ddb7ad3c99,SKL_07fed61b3215,optional,ESCO
OCC_c7ddb7ad3c99,SKL_59c64ba70b70,optional,ESCO
OCC_c7ddb7ad3c99,SKL_a5bd02f3490e,optional,ESCO
OCC_c7ddb7ad3c99,SKL_e83ea15281a7,optional,ESCO
OCC_c7ddb7ad3c99,SKL_1124817a720e,optional,ESCO
OCC_c7ddb7ad3c99,SKL_c993c6aecf8e,optional,ESCO
OCC_c7ddb7ad3c99,SKL_2bf7432b2d4b,optional,ESCO
OCC_c7ddb7ad3c99,SKL_d275975f2053,optional,ESCO
OCC_c7ddb7ad3c99,SKL_46088f1661b7,optional,ESCO
OCC_c7ddb7ad3c99,SKL_17a6cda90b85,optional,ESCO
OCC_c7ddb7ad3c99,SKL_a43bcca2465e,optional,ESCO
OCC_c7ddb7ad3c99,SKL_f46a3a3c6551,optional,ESCO
OCC_c7ddb7ad3c99,SKL_a913b683ebd9,optional,ESCO
OCC_c7ddb7ad3c99,SKL_a2eb07d964f7,optional,ESCO
OCC_c7ddb7ad3c99,SKL_f6f390848b58,optional,ESCO
OCC_c7ddb7ad3c99,SKL_93be9082045c,optional,ESCO
OCC_c7ddb7ad3c99,SKL_005ef90287cd,optional,ESCO
OCC_c7ddb7ad3c99,SKL_c9160ddc7dcd,optional,ESCO
OCC_c7ddb7ad3c99,SKL_88eabaa2c80d,optional,ESCO
OCC_c7ddb7ad3c99,SKL_d537dfcccc25,optional,ESCO
OCC_c7ddb7ad3c99,SKL_ccd10a9e58b7,optional,ESCO
OCC_c7ddb7ad3c99,SKL_d0035b994078,optional,ESCO
OCC_c7ddb7ad3c99,SKL_6062e63b2ca0,optional,ESCO
OCC_c7ddb7ad3c99,SKL_f858e811b523,optional,ESCO
OCC_c7ddb7ad3c99,SKL_1058cd52f3ac,optional,ESCO
OCC_c7ddb7ad3c99,SKL_6b4086c51411,optional,ESCO
OCC_c7ddb7ad3c99,SKL_fddfe276744e,optional,ESCO
OCC_c7ddb7ad3c99,SKL_5ee8a7543f31,optional,ESCO
OCC_c7ddb7ad3c99,SKL_5a85416c775f,optional,ESCO
OCC_c7ddb7ad3c99,SKL_308342e28b73,optional,ESCO
OCC_c7ddb7ad3c99,SKL_d3d208a9be71,optional,ESCO
OCC_c7ddb7ad3c99,SKL_86eb8b674662,optional,ESCO
OCC_c7ddb7ad3c99,SKL_de759b6256cc,optional,ESCO
OCC_c7ddb7ad3c99,SKL_6979c42dcb59,optional,ESCO
OCC_c7ddb7ad3c99,SKL_b52f6b21f082,optional,ESCO
OCC_c7ddb7ad3c99,SKL_224770e9399c,optional,ESCO
OCC_c7ddb7ad3c99,SKL_e681e8b852a4,optional,ESCO
OCC_c7ddb7ad3c99,SKL_26e38c8d0849,optional,ESCO
OCC_c7ddb7ad3c99,SKL_81167559edfd,optional,ESCO
OCC_c7ddb7ad3c99,SKL_cd1a8c17e323,optional,ESCO
OCC_c7ddb7ad3c99,SKL_7b4f8244da7c,optional,ESCO
OCC_c7ddb7ad3c99,SKL_de055ba807c1,optional,ESCO
OCC_c7ddb7ad3c99,SKL_1cd624314ce9,optional,ESCO
OCC_c7ddb7ad3c99,SKL_2b386dc088dc,optional,ESCO
OCC_c7ddb7ad3c99,SKL_53fbbdc90e13,optional,ESCO
OCC_c7ddb7ad3c99,SKL_a7c157e96f4c,optional,ESCO
OCC_c7ddb7ad3c99,SKL_02c69b93451d,optional,ESCO
OCC_c7ddb7ad3c99,SKL_61058691b0ef,optional,ESCO
OCC_c7ddb7ad3c99,SKL_26d8f2754836,optional,ESCO
OCC_c7ddb7ad3c99,SKL_5846d47024c9,optional,ESCO
OCC_c7ddb7ad3c99,SKL_8c7f2a91dd54,optional,ESCO
OCC_c7ddb7ad3c99,SKL_fe01fa21ff02,optional,ESCO
OCC_c7ddb7ad3c99,SKL_7019e9976329,optional,ESCO
OCC_c7ddb7ad3c99,SKL_df69f4055e0d,optional,ESCO
OCC_c7ddb7ad3c99,SKL_52bb539de37f,optional,ESCO
OCC_c7ddb7ad3c99,SKL_ea47db501b9f,optional,ESCO
OCC_c7ddb7ad3c99,SKL_431affbbd0fa,optional,ESCO
OCC_c7ddb7ad3c99,SKL_fc36ef6f31c9,optional,ESCO
OCC_c7ddb7ad3c99,SKL_ac3d1669004c,optional,ESCO
OCC_c7ddb7ad3c99,SKL_25518c6e74b0,optional,ESCO
OCC_c7ddb7ad3c99,SKL_b4830b23bb8d,optional,ESCO
OCC_c7ddb7ad3c99,SKL_e0b7c20ad2a2,optional,ESCO
OCC_c7ddb7ad3c99,SKL_f24b2d743df5,optional,ESCO
OCC_c7ddb7ad3c99,SKL_993e5a908b00,optional,ESCO
OCC_c7ddb7ad3c99,SKL_be15098358f4,optional,ESCO
OCC_c7ddb7ad3c99,SKL_0f00ad51113a,optional,ESCO
OCC_c7ddb7ad3c99,SKL_1980883e820f,optional,ESCO
OCC_c7ddb7ad3c99,SKL_80e5a9774341,optional,ESCO
OCC_c7ddb7ad3c99,SKL_483e02923b41,optional,ESCO
OCC_c7ddb7ad3c99,SKL_dc718588b284,optional,ESCO
OCC_c7ddb7ad3c99,SKL_b1d3c0bd074a,optional,ESCO
OCC_c7ddb7ad3c99,SKL_0643ee1dab7c,optional,ESCO
OCC_c7ddb7ad3c99,SKL_67de2545bb79,optional,ESCO
OCC_991dd4068ca0,SKL_cd9a898340a1,essential,ESCO
