entity_id,entity_kind,unified_id,label_en,qid,wikidata_url,wd_label,wd_description,instance_of,match_method,confidence
USKL_745a83969824,skill,USKL_745a83969824,ArcGIS Engine,Q4784988,https://www.wikidata.org/wiki/Q4784988,ArcGIS Engine,,,exact,high
USKL_d646630358b6,skill,USKL_d646630358b6,ArcGIS StoryMaps,Q124101816,https://www.wikidata.org/wiki/Q124101816,ArcGIS StoryMap,,,alias,medium
USKL_8b4b720e32d2,skill,USKL_8b4b720e32d2,ArcIMS,Q4784986,https://www.wikidata.org/wiki/Q4784986,ArcIMS,,,exact,high
USKL_8fce334c2dc4,skill,USKL_8fce334c2dc4,ArcInfo,Q2062851,https://www.wikidata.org/wiki/Q2062851,ArcInfo,,,exact,high
USKL_3da451e2eec1,skill,USKL_3da451e2eec1,ArcMap,Q4784993,https://www.wikidata.org/wiki/Q4784993,ArcMap,,,exact,high
USKL_61cef638d5c0,skill,USKL_61cef638d5c0,AspectJ,Q735604,https://www.wikidata.org/wiki/Q735604,AspectJ,,,exact,high
USKL_df14ef031cc3,skill,USKL_df14ef031cc3,Aurelia,Q1947771,https://www.wikidata.org/wiki/Q1947771,Aurelia,,,exact,high
USKL_2141db659481,skill,USKL_2141db659481,Auth0,Q56072164,https://www.wikidata.org/wiki/Q56072164,Auth0,,,exact,high
USKL_3f0043a84f4a,skill,USKL_3f0043a84f4a,AutoIt,Q784845,https://www.wikidata.org/wiki/Q784845,AutoIt,,,exact+csv_seed,high
USKL_be2f2b91d291,skill,USKL_be2f2b91d291,AutoLISP,Q782397,https://www.wikidata.org/wiki/Q782397,AutoLISP,,,exact+csv_seed,high
USKL_5ecc99ed8ca0,skill,USKL_5ecc99ed8ca0,Automake,Q1324275,https://www.wikidata.org/wiki/Q1324275,Automake,,,exact+csv_seed,high
USKL_70a54f77a660,skill,USKL_70a54f77a660,Automatic Storage Management,Q2872616,https://www.wikidata.org/wiki/Q2872616,Automatic Storage Management,,,exact,high
USKL_f3f236666cc3,skill,USKL_f3f236666cc3,Automatically Programmed Tool,Q787227,https://www.wikidata.org/wiki/Q787227,Automatically Programmed Tool,,,exact,high
USKL_951b6274f080,skill,USKL_951b6274f080,Azure Active Directory,Q24833870,https://www.wikidata.org/wiki/Q24833870,Microsoft Entra ID,,,alias,medium
USKL_999682e0e298,skill,USKL_999682e0e298,Azure Cosmos DB,Q20707889,https://www.wikidata.org/wiki/Q20707889,Azure Cosmos DB,,,exact,high
USKL_3a9f109a90bd,skill,USKL_3a9f109a90bd,BIOS,Q226264,https://www.wikidata.org/wiki/Q226264,BIOS,,,exact,high
USKL_b06e8dad0d71,skill,USKL_b06e8dad0d71,BRFplus,Q796935,https://www.wikidata.org/wiki/Q796935,BRFplus,,,exact,high
USKL_3946aa810f64,skill,USKL_3946aa810f64,BackupPC,Q798540,https://www.wikidata.org/wiki/Q798540,BackupPC,,,exact,high
USKL_c3d5c28adfd6,skill,USKL_c3d5c28adfd6,Bacula,Q591063,https://www.wikidata.org/wiki/Q591063,Bacula,,,exact,high
USKL_71958918512e,skill,USKL_71958918512e,Baidu,Q14772,https://www.wikidata.org/wiki/Q14772,Baidu,,,exact,high
USKL_f8a5cc0058b4,skill,USKL_f8a5cc0058b4,Bazel,Q25345982,https://www.wikidata.org/wiki/Q25345982,Bazel,,,exact,high
USKL_036ab7175cd2,skill,USKL_036ab7175cd2,BeanShell,Q812964,https://www.wikidata.org/wiki/Q812964,BeanShell,,,exact,high
USKL_0cf5393629ee,skill,USKL_0cf5393629ee,Behat,Q18357265,https://www.wikidata.org/wiki/Q18357265,Behat,,,exact,high
USKL_a6c44b29e037,skill,USKL_a6c44b29e037,Berkeley DB,Q820854,https://www.wikidata.org/wiki/Q820854,Berkeley DB,,,exact,high
USKL_2e41cf5ef158,skill,USKL_2e41cf5ef158,Bing Search,Q62664806,https://www.wikidata.org/wiki/Q62664806,Bing Search,,,exact,high
USKL_9d64937f201b,skill,USKL_9d64937f201b,BitLocker Drive Encryption,Q871861,https://www.wikidata.org/wiki/Q871861,BitLocker,,,alias,medium
USKL_1c5bc31ad16d,skill,USKL_1c5bc31ad16d,Bitbucket,Q2493781,https://www.wikidata.org/wiki/Q2493781,Bitbucket,,,exact,high
USKL_1de3a18896ae,skill,USKL_1de3a18896ae,BlackBerry OS,Q880016,https://www.wikidata.org/wiki/Q880016,BlackBerry OS,,,exact,high
USKL_5c64d6cb11a7,skill,USKL_5c64d6cb11a7,BlackBerry World,Q122381,https://www.wikidata.org/wiki/Q122381,BlackBerry World,,,exact,high
USKL_1bd10527066f,skill,USKL_1bd10527066f,Blazor,Q60749742,https://www.wikidata.org/wiki/Q60749742,Blazor,,,exact,high
USKL_4212bb065e32,skill,USKL_4212bb065e32,Bluetooth,Q20554203,https://www.wikidata.org/wiki/Q20554203,Bluetooth,,,exact,high
USKL_a766f6afbc73,skill,USKL_a766f6afbc73,Brakeman,Q54886541,https://www.wikidata.org/wiki/Q54886541,Brakeman,,,exact,high
USKL_7b351ea8ab5c,skill,USKL_7b351ea8ab5c,Breakpoint,Q1215119,https://www.wikidata.org/wiki/Q1215119,Breakpoint,,,exact,high
USKL_363baa3be4b5,skill,USKL_363baa3be4b5,Browserify,Q22906933,https://www.wikidata.org/wiki/Q22906933,Browserify,,,exact,high
USKL_465691cb0d11,skill,USKL_465691cb0d11,Buildbot,Q4986417,https://www.wikidata.org/wiki/Q4986417,Buildbot,,,exact,high
USKL_eec3dd429e5f,skill,USKL_eec3dd429e5f,Bulma,Q56297974,https://www.wikidata.org/wiki/Q56297974,Bulma,,,exact,high
USKL_37fdf0afec21,skill,USKL_37fdf0afec21,Bundler,Q4997554,https://www.wikidata.org/wiki/Q4997554,Bundler,,,exact,high
USKL_caafab9e159a,skill,USKL_caafab9e159a,Burp Suite,Q2324584,https://www.wikidata.org/wiki/Q2324584,Burp Suite,,,exact,high
USKL_8a7d36c0c27a,skill,USKL_8a7d36c0c27a,Business Information System,Q10501290,https://www.wikidata.org/wiki/Q10501290,Business Information System,,,exact,high
USKL_d751dc1149db,skill,USKL_d751dc1149db,BusyBox,Q620558,https://www.wikidata.org/wiki/Q620558,BusyBox,,,exact,high
USKL_c7c4cb04c4ec,skill,USKL_c7c4cb04c4ec,C++/CLI,Q1022268,https://www.wikidata.org/wiki/Q1022268,C++/CLI,,,exact,high
USKL_e56127633578,skill,USKL_e56127633578,CA Gen,Q2125673,https://www.wikidata.org/wiki/Q2125673,CA Gen,,,exact,high
USKL_c2124ae7e013,skill,USKL_c2124ae7e013,CA-Telon,Q2383975,https://www.wikidata.org/wiki/Q2383975,CA-Telon,,,exact,high
USKL_0ed8813a5961,skill,USKL_0ed8813a5961,CA/EZTEST,Q5008463,https://www.wikidata.org/wiki/Q5008463,CA/EZTEST,,,exact,high
USKL_056593f0dc57,skill,USKL_056593f0dc57,CBASIC,Q1022951,https://www.wikidata.org/wiki/Q1022951,CBASIC,,,exact,high
USKL_569531420b66,skill,USKL_569531420b66,CFScript,Q5010855,https://www.wikidata.org/wiki/Q5010855,CFScript,,,exact,high
USKL_f8260dae2403,skill,USKL_f8260dae2403,CI/CD,Q28136854,https://www.wikidata.org/wiki/Q28136854,CI/CD,,,exact,high
USKL_efaa15f50cfd,skill,USKL_efaa15f50cfd,CLIST,Q579880,https://www.wikidata.org/wiki/Q579880,CLIST,,,exact,high
USKL_bc92705dec9a,skill,USKL_bc92705dec9a,CVSNT,Q5014778,https://www.wikidata.org/wiki/Q5014778,CVSNT,,,exact,high
USKL_156108828abe,skill,USKL_156108828abe,Cacti,Q1025056,https://www.wikidata.org/wiki/Q1025056,Cacti,,,exact,high
USKL_46c2aa76ad73,skill,USKL_46c2aa76ad73,Cadence SKILL,Q5016377,https://www.wikidata.org/wiki/Q5016377,Cadence SKILL,,,exact,high
USKL_919d118cb8d4,skill,USKL_919d118cb8d4,Caffe,Q27643379,https://www.wikidata.org/wiki/Q27643379,Caffe,,,exact,high
USKL_ef7fa0ee78ac,skill,USKL_ef7fa0ee78ac,CakePHP,Q647055,https://www.wikidata.org/wiki/Q647055,CakePHP,,,exact,high
USKL_a0c20470b394,skill,USKL_a0c20470b394,Camunda,Q29551089,https://www.wikidata.org/wiki/Q29551089,Camunda,,,exact,high
USKL_8d22afa8d876,skill,USKL_8d22afa8d876,CartoDB,Q14933257,https://www.wikidata.org/wiki/Q14933257,Carto,,,alias,medium
USKL_0c280d7c1b9e,skill,USKL_0c280d7c1b9e,Chai,Q360306,https://www.wikidata.org/wiki/Q360306,Chai,,,exact,high
USKL_8b1f4ad1ab1f,skill,USKL_8b1f4ad1ab1f,Chatbot,Q138632409,https://www.wikidata.org/wiki/Q138632409,Chatbot,,,exact,high
USKL_f8931f6985cc,skill,USKL_f8931f6985cc,Checkmarx,Q99546157,https://www.wikidata.org/wiki/Q99546157,Checkmarx,,,exact,high
USKL_787c4eddd503,skill,USKL_787c4eddd503,Checkstyle,Q1068794,https://www.wikidata.org/wiki/Q1068794,Checkstyle,,,exact,high
USKL_8ef0322b1fb3,skill,USKL_8ef0322b1fb3,Cipher,Q5121267,https://www.wikidata.org/wiki/Q5121267,Cipher,,,exact,high
USKL_f872181501e7,skill,USKL_f872181501e7,CircleCI,Q38922434,https://www.wikidata.org/wiki/Q38922434,CircleCI,,,exact,high
USKL_85515e08ef51,skill,USKL_85515e08ef51,Citrix Workspace,Q105394670,https://www.wikidata.org/wiki/Q105394670,Citrix Workspace,,,exact,high
USKL_313f4f2dd2be,skill,USKL_313f4f2dd2be,Claroty,Q109986619,https://www.wikidata.org/wiki/Q109986619,Claroty,,,exact,high
USKL_590eb1e3db4c,skill,USKL_590eb1e3db4c,ClickOnce,Q1100928,https://www.wikidata.org/wiki/Q1100928,ClickOnce,,,exact,high
USKL_ffecfc33e581,skill,USKL_ffecfc33e581,Clojure,Q51798,https://www.wikidata.org/wiki/Q51798,Clojure,,,exact+csv_seed,high
USKL_fb6ae29e219c,skill,USKL_fb6ae29e219c,Clonezilla,Q1102277,https://www.wikidata.org/wiki/Q1102277,Clonezilla,,,exact,high
USKL_3945a1bb48d1,skill,USKL_3945a1bb48d1,Closed Loop,Q132470780,https://www.wikidata.org/wiki/Q132470780,Closed Loop,,,exact,high
USKL_27210e22565c,skill,USKL_27210e22565c,Cloud Foundry,Q5135664,https://www.wikidata.org/wiki/Q5135664,Cloud Foundry,,,exact,high
USKL_8ba8c621567a,skill,USKL_8ba8c621567a,Cloud Storage,Q114396281,https://www.wikidata.org/wiki/Q114396281,Cloud Storage,,,exact,high
USKL_ed9bc9dd2aa3,skill,USKL_ed9bc9dd2aa3,Cloudflare,Q4778915,https://www.wikidata.org/wiki/Q4778915,Cloudflare,,,exact,high
USKL_82804b6141f0,skill,USKL_82804b6141f0,Cloudify,Q17087093,https://www.wikidata.org/wiki/Q17087093,Cloudify,,,exact,high
USKL_ea5f643fc035,skill,USKL_ea5f643fc035,Cocoa Touch,Q2628895,https://www.wikidata.org/wiki/Q2628895,Cocoa Touch,,,exact,high
USKL_c03dd463eb27,skill,USKL_c03dd463eb27,CocoaPods,Q16247893,https://www.wikidata.org/wiki/Q16247893,CocoaPods,,,exact,high
USKL_246e1e26d169,skill,USKL_246e1e26d169,Code Composer Studio,Q2981424,https://www.wikidata.org/wiki/Q2981424,Code Composer Studio,,,exact,high
USKL_55c88fbf4b67,skill,USKL_55c88fbf4b67,Code Review,Q110262507,https://www.wikidata.org/wiki/Q110262507,Code Review,,,exact,high
USKL_b1413c537645,skill,USKL_b1413c537645,CodeIgniter,Q339829,https://www.wikidata.org/wiki/Q339829,CodeIgniter,,,exact+csv_seed,high
USKL_2909d5b4ed6a,skill,USKL_2909d5b4ed6a,Cognitive Robotics,Q111912154,https://www.wikidata.org/wiki/Q111912154,Cognitive Robotics,,,exact,high
USKL_0fa1f12a12b7,skill,USKL_0fa1f12a12b7,ColdFusion Markup Language,Q2524362,https://www.wikidata.org/wiki/Q2524362,ColdFusion Markup Language,,,exact+csv_seed,high
USKL_e7066143bee5,skill,USKL_e7066143bee5,Colocation,Q2983522,https://www.wikidata.org/wiki/Q2983522,Colocation,,,exact,high
USKL_689fa46c3873,skill,USKL_689fa46c3873,Command Prompt,Q310897,https://www.wikidata.org/wiki/Q310897,Command Prompt,,,exact,high
USKL_782aae2f0694,skill,USKL_782aae2f0694,Common Language Runtime,Q733134,https://www.wikidata.org/wiki/Q733134,Common Language Runtime,,,exact,high
USKL_680f72569986,skill,USKL_680f72569986,CommunityViz,Q5154605,https://www.wikidata.org/wiki/Q5154605,CommunityViz,,,exact,high
USKL_580169aa9416,skill,USKL_580169aa9416,Complex Networks,Q5156550,https://www.wikidata.org/wiki/Q5156550,Complex,,,alias,medium
USKL_f780ff24eb46,skill,USKL_f780ff24eb46,Computational Intelligence,Q5157288,https://www.wikidata.org/wiki/Q5157288,Computational Intelligence,,,exact,high
USKL_7d03a3f0421d,skill,USKL_7d03a3f0421d,Connected Devices,Q27790582,https://www.wikidata.org/wiki/Q27790582,Connected Devices,,,exact,high
USKL_a2ed97f6f04f,skill,USKL_a2ed97f6f04f,Content Security Policy,Q1128636,https://www.wikidata.org/wiki/Q1128636,Content Security Policy,,,exact,high
USKL_b0731823c01d,skill,USKL_b0731823c01d,Core Audio,Q1132463,https://www.wikidata.org/wiki/Q1132463,Core Audio,,,exact,high
USKL_178118f5be52,skill,USKL_178118f5be52,CoreOS,Q15984850,https://www.wikidata.org/wiki/Q15984850,Container Linux,,,alias,medium
USKL_4ddf850159e0,skill,USKL_4ddf850159e0,Cortana,Q16033350,https://www.wikidata.org/wiki/Q16033350,Cortana,,,exact,high
USKL_7a635174d4d2,skill,USKL_7a635174d4d2,CouchDB,Q1136882,https://www.wikidata.org/wiki/Q1136882,Apache CouchDB,,,alias,medium
USKL_6a44457cd3d7,skill,USKL_6a44457cd3d7,Cron,Q2765479,https://www.wikidata.org/wiki/Q2765479,Cron,,,exact,high
USKL_dc04a5943c09,skill,USKL_dc04a5943c09,Cucumber,Q5192416,https://www.wikidata.org/wiki/Q5192416,Cucumber,,,exact,high
USKL_82b59406a056,skill,USKL_82b59406a056,Cyber Security,Q3510521,https://www.wikidata.org/wiki/Q3510521,computer security,,,alias,medium
USKL_d58a74f3883e,skill,USKL_d58a74f3883e,CyberArk,Q5197666,https://www.wikidata.org/wiki/Q5197666,CyberArk,,,exact,high
USKL_bd642e95c8f1,skill,USKL_bd642e95c8f1,Cyberduck,Q1147137,https://www.wikidata.org/wiki/Q1147137,Cyberduck,,,exact,high
USKL_4b14ab96ba4e,skill,USKL_4b14ab96ba4e,Cygwin,Q216192,https://www.wikidata.org/wiki/Q216192,Cygwin,,,exact,high
USKL_42351a585c65,skill,USKL_42351a585c65,Cypher Query Language,Q16834355,https://www.wikidata.org/wiki/Q16834355,Cypher Query Language,,,exact,high
USKL_df73d78044de,skill,USKL_df73d78044de,D3.js,Q3011087,https://www.wikidata.org/wiki/Q3011087,D3.js,,,exact,high
USKL_b7a55695e3b3,skill,USKL_b7a55695e3b3,DIGITAL Command Language,Q427002,https://www.wikidata.org/wiki/Q427002,DIGITAL Command Language,,,exact+csv_seed,high
USKL_295a3b54d25f,skill,USKL_295a3b54d25f,DLX,Q563258,https://www.wikidata.org/wiki/Q563258,DLX,,,exact,high
USKL_efd3659c3a0a,skill,USKL_efd3659c3a0a,Daemon Tools,Q874892,https://www.wikidata.org/wiki/Q874892,Daemon Tools,,,exact,high
USKL_fdcff931cae7,skill,USKL_fdcff931cae7,Dalvik,Q444176,https://www.wikidata.org/wiki/Q444176,Dalvik,,,exact,high
USKL_46b3a53578f6,skill,USKL_46b3a53578f6,Dapper ORM,Q5221802,https://www.wikidata.org/wiki/Q5221802,Dapper ORM,,,exact,high
USKL_07416491d48d,skill,USKL_07416491d48d,Dart,Q406009,https://www.wikidata.org/wiki/Q406009,Dart,,,exact+csv_seed,high
USKL_fe5212457af8,skill,USKL_fe5212457af8,Das U-Boot,Q1170607,https://www.wikidata.org/wiki/Q1170607,Das U-Boot,,,exact,high
USKL_379f6c7604a5,skill,USKL_379f6c7604a5,Data Administration,Q132680496,https://www.wikidata.org/wiki/Q132680496,Data Administration,,,exact,high
USKL_cd52234d5158,skill,USKL_cd52234d5158,Data Processing,Q96332510,https://www.wikidata.org/wiki/Q96332510,Data Processing,,,exact,high
USKL_fad1be0a55fc,skill,USKL_fad1be0a55fc,Datadog,Q16248637,https://www.wikidata.org/wiki/Q16248637,Datadog,,,exact,high
USKL_07e714eb7a2b,skill,USKL_07e714eb7a2b,Dataflow,Q3702959,https://www.wikidata.org/wiki/Q3702959,Dataflow,,,exact,high
USKL_4050dbc6a9bd,skill,USKL_4050dbc6a9bd,Dataframe,Q110551915,https://www.wikidata.org/wiki/Q110551915,Dataframe,,,exact,high
USKL_88f8a00c3b19,skill,USKL_88f8a00c3b19,DbVisualizer,Q104404504,https://www.wikidata.org/wiki/Q104404504,DbVisualizer,,,exact,high
USKL_b683716a1107,skill,USKL_b683716a1107,Decoding,Q5249547,https://www.wikidata.org/wiki/Q5249547,Decoding,,,exact,high
USKL_6a7b1050b498,skill,USKL_6a7b1050b498,Deeplearning4j,Q18206387,https://www.wikidata.org/wiki/Q18206387,Deeplearning4j,,,exact,high
USKL_0f9497adec75,skill,USKL_0f9497adec75,DevExpress,Q139659916,https://www.wikidata.org/wiki/Q139659916,DevExpress,,,exact,high
USKL_2813cf693205,skill,USKL_2813cf693205,Digital Guardian,Q24807559,https://www.wikidata.org/wiki/Q24807559,Digital Guardian,,,exact,high
USKL_b71049c8409d,skill,USKL_b71049c8409d,DirSync Pro,Q3029316,https://www.wikidata.org/wiki/Q3029316,DirSync Pro,,,exact,high
USKL_fef3754d87de,skill,USKL_fef3754d87de,Direct3D,Q939208,https://www.wikidata.org/wiki/Q939208,Direct3D,,,exact,high
USKL_ae8f555bbfbf,skill,USKL_ae8f555bbfbf,Docker Compose,Q66317867,https://www.wikidata.org/wiki/Q66317867,Docker Compose,,,exact,high
USKL_082e4840fe6e,skill,USKL_082e4840fe6e,Docker Hub,Q100769064,https://www.wikidata.org/wiki/Q100769064,Docker Hub,,,exact,high
USKL_3a3505be99c9,skill,USKL_3a3505be99c9,Dockerfile,Q105856101,https://www.wikidata.org/wiki/Q105856101,Dockerfile,,,exact,high
USKL_f17c09cda0bf,skill,USKL_f17c09cda0bf,Document Structure Description,Q265904,https://www.wikidata.org/wiki/Q265904,Document Structure Description,,,exact,high
USKL_a830cbab0262,skill,USKL_a830cbab0262,Document Type Definition,Q212327,https://www.wikidata.org/wiki/Q212327,Document Type Definition,,,exact,high
USKL_2a1c8d7f4763,skill,USKL_2a1c8d7f4763,Documentum,Q5287684,https://www.wikidata.org/wiki/Q5287684,Documentum,,,exact,high
USKL_4138c7971df5,skill,USKL_4138c7971df5,Dojo Toolkit,Q956343,https://www.wikidata.org/wiki/Q956343,Dojo,,,alias,medium
USKL_aa0fce5c9064,skill,USKL_aa0fce5c9064,DotNetNuke,Q1251148,https://www.wikidata.org/wiki/Q1251148,DNN,,,alias,medium
USKL_9f0b7c0df9d5,skill,USKL_9f0b7c0df9d5,Dovecot,Q742820,https://www.wikidata.org/wiki/Q742820,Dovecot,,,exact,high
USKL_b96dc7120b61,skill,USKL_b96dc7120b61,Drush,Q15783391,https://www.wikidata.org/wiki/Q15783391,Drush,,,exact,high
USKL_518f62a38ca2,skill,USKL_518f62a38ca2,Durandal,Q605710,https://www.wikidata.org/wiki/Q605710,Durandal,,,exact,high
USKL_c2db2eb0d53a,skill,USKL_c2db2eb0d53a,EHealth,Q20160772,https://www.wikidata.org/wiki/Q20160772,eHealth platform,,,alias,medium
USKL_5d38ed9e477f,skill,USKL_5d38ed9e477f,EXT3,Q5324713,https://www.wikidata.org/wiki/Q5324713,EXT3,,,exact,high
USKL_298ebf685e32,skill,USKL_298ebf685e32,Easy Java Simulations,Q5331134,https://www.wikidata.org/wiki/Q5331134,Easy Java Simulations,,,exact,high
USKL_56378aa3fc5e,skill,USKL_56378aa3fc5e,Easytrieve,Q1278381,https://www.wikidata.org/wiki/Q1278381,Easytrieve,,,exact,high
USKL_ab7ae7b979b7,skill,USKL_ab7ae7b979b7,Ebean,Q5331584,https://www.wikidata.org/wiki/Q5331584,Ebean,,,exact,high
USKL_2bd6bd227910,skill,USKL_2bd6bd227910,EchoSign,Q5332650,https://www.wikidata.org/wiki/Q5332650,Adobe Sign,,,alias,medium
USKL_0662ec4b108b,skill,USKL_0662ec4b108b,Eclipse Modeling Framework,Q1281972,https://www.wikidata.org/wiki/Q1281972,Eclipse Modeling Framework,,,exact,high
USKL_f9703c0339b8,skill,USKL_f9703c0339b8,EclipseLink,Q897058,https://www.wikidata.org/wiki/Q897058,EclipseLink,,,exact,high
USKL_db675d3efe37,skill,USKL_db675d3efe37,Ehcache,Q277784,https://www.wikidata.org/wiki/Q277784,Ehcache,,,exact,high
USKL_882006baea67,skill,USKL_882006baea67,Ekahau Site Survey,Q5350272,https://www.wikidata.org/wiki/Q5350272,Ekahau Site Survey,,,exact,high
USKL_7510af2562e9,skill,USKL_7510af2562e9,Ektron,Q5350618,https://www.wikidata.org/wiki/Q5350618,Ektron,,,exact,high
USKL_1cee85026edb,skill,USKL_1cee85026edb,Elixir,Q5362035,https://www.wikidata.org/wiki/Q5362035,Elixir,,,exact+csv_seed,high
USKL_365ce77f8ac2,skill,USKL_365ce77f8ac2,Eltron Programming Language,Q5367900,https://www.wikidata.org/wiki/Q5367900,Eltron Programming Language,,,exact,high
USKL_6c8b3efa886c,skill,USKL_6c8b3efa886c,Emacs,Q189722,https://www.wikidata.org/wiki/Q189722,Emacs,,,exact,high
USKL_6e9b58217e1c,skill,USKL_6e9b58217e1c,Embedded C,Q5369984,https://www.wikidata.org/wiki/Q5369984,Embedded C,,,exact,high
USKL_2fb802536e2c,skill,USKL_2fb802536e2c,Ember.js,Q13592527,https://www.wikidata.org/wiki/Q13592527,Ember.js,,,exact,high
USKL_4d6097134e87,skill,USKL_4d6097134e87,Endpoint Security,Q125475382,https://www.wikidata.org/wiki/Q125475382,Endpoint Security,,,exact,high
USKL_6fb6ebae2ec0,skill,USKL_6fb6ebae2ec0,Enscribe,Q5379930,https://www.wikidata.org/wiki/Q5379930,Enscribe,,,exact,high
USKL_af3681685046,skill,USKL_af3681685046,Entity Framework,Q851939,https://www.wikidata.org/wiki/Q851939,Entity Framework,,,exact,high
USKL_6ca04c199207,skill,USKL_6ca04c199207,Erdas Imagine,Q1275764,https://www.wikidata.org/wiki/Q1275764,Octave Imagine remote sensing software,,,alias,medium
USKL_8f30d7194e22,skill,USKL_8f30d7194e22,ESLint,Q55452824,https://www.wikidata.org/wiki/Q55452824,ESLint,,,exact,high
USKL_4ad6770c9c53,skill,USKL_4ad6770c9c53,Ethereum,Q16783523,https://www.wikidata.org/wiki/Q16783523,Ethereum,,,exact,high
USKL_f565a17da4d9,skill,USKL_f565a17da4d9,Ethereum Virtual Machine,Q139953717,https://www.wikidata.org/wiki/Q139953717,Ethereum Virtual Machine,,,exact,high
USKL_2f50cce4110e,skill,USKL_2f50cce4110e,Event Viewer,Q360204,https://www.wikidata.org/wiki/Q360204,Event Viewer,,,exact,high
USKL_cc3236cbd711,skill,USKL_cc3236cbd711,Express.js,Q16878131,https://www.wikidata.org/wiki/Q16878131,Express.js,,,exact,high
USKL_16ea747bec10,skill,USKL_16ea747bec10,F#,Q648619,https://www.wikidata.org/wiki/Q648619,F#,,,exact+csv_seed,high
USKL_37717942a588,skill,USKL_37717942a588,Facelets,Q917721,https://www.wikidata.org/wiki/Q917721,Facelets,,,exact,high
USKL_1eccccc92c49,skill,USKL_1eccccc92c49,FastAPI,Q101119404,https://www.wikidata.org/wiki/Q101119404,FastAPI,,,exact,high
USKL_48244fba08a0,skill,USKL_48244fba08a0,Fedora Linux,Q48267,https://www.wikidata.org/wiki/Q48267,Fedora Linux,,,exact,high
USKL_1161f8f1b4dd,skill,USKL_1161f8f1b4dd,File Manager,Q1172307,https://www.wikidata.org/wiki/Q1172307,File Manager,,,exact,high
USKL_426457228e42,skill,USKL_426457228e42,FileZilla,Q300662,https://www.wikidata.org/wiki/Q300662,FileZilla,,,exact,high
USKL_c7dc39568660,skill,USKL_c7dc39568660,Firebase,Q18150728,https://www.wikidata.org/wiki/Q18150728,Firebase,,,exact,high
USKL_c6dce8226f26,skill,USKL_c6dce8226f26,Firebug,Q1321700,https://www.wikidata.org/wiki/Q1321700,Firebug,,,exact,high
USKL_82c4cf92cd04,skill,USKL_82c4cf92cd04,Firewall,Q8351206,https://www.wikidata.org/wiki/Q8351206,Firewall,,,exact,high
USKL_c516fb306297,skill,USKL_c516fb306297,Flutter,Q39072787,https://www.wikidata.org/wiki/Q39072787,Flutter,,,exact+csv_seed,high
USKL_2ee493f024bf,skill,USKL_2ee493f024bf,Flux,Q10549877,https://www.wikidata.org/wiki/Q10549877,Flux,,,exact,high
USKL_70baf713b0f2,skill,USKL_70baf713b0f2,Fortinet,Q2749364,https://www.wikidata.org/wiki/Q2749364,Fortinet,,,exact,high
USKL_cff4b0cf558e,skill,USKL_cff4b0cf558e,FoxPro,Q2507721,https://www.wikidata.org/wiki/Q2507721,FoxPro,,,exact,high
USKL_5fbb5d5112e3,skill,USKL_5fbb5d5112e3,FpML,Q1306880,https://www.wikidata.org/wiki/Q1306880,Financial products Markup Language,,,alias,medium
USKL_c2355efe83da,skill,USKL_c2355efe83da,FreeBSD,Q34236,https://www.wikidata.org/wiki/Q34236,FreeBSD,,,exact,high
USKL_af2d58f30a19,skill,USKL_af2d58f30a19,FreeMarker,Q1138215,https://www.wikidata.org/wiki/Q1138215,FreeMarker,,,exact+csv_seed,high
USKL_df1611af4190,skill,USKL_df1611af4190,FreeNAS,Q1328132,https://www.wikidata.org/wiki/Q1328132,TrueNAS,,,alias,medium
USKL_23ceaae09243,skill,USKL_23ceaae09243,FreeRADIUS,Q2424806,https://www.wikidata.org/wiki/Q2424806,FreeRADIUS,,,exact,high
USKL_ba3aa10a23b1,skill,USKL_ba3aa10a23b1,FreeRTOS,Q1186761,https://www.wikidata.org/wiki/Q1186761,FreeRTOS,,,exact,high
USKL_dfcbc64c657c,skill,USKL_dfcbc64c657c,FreeSWITCH,Q2071303,https://www.wikidata.org/wiki/Q2071303,FreeSWITCH,,,exact,high
USKL_ac17039f4405,skill,USKL_ac17039f4405,FxCop,Q1478575,https://www.wikidata.org/wiki/Q1478575,FxCop,,,exact,high
USKL_80755a615fca,skill,USKL_80755a615fca,GNS3,Q15077385,https://www.wikidata.org/wiki/Q15077385,GNS3,,,exact,high
USKL_d0f222ad3f74,skill,USKL_d0f222ad3f74,GNU Compiler Collection,Q178940,https://www.wikidata.org/wiki/Q178940,GNU Compiler Collection,,,exact,high
USKL_8e2a70cc8041,skill,USKL_8e2a70cc8041,Galera,Q1491841,https://www.wikidata.org/wiki/Q1491841,Galera,,,exact,high
USKL_d35449cb55fe,skill,USKL_d35449cb55fe,Gearman,Q5529489,https://www.wikidata.org/wiki/Q5529489,Gearman,,,exact,high
USKL_c3d77c0fa7bd,skill,USKL_c3d77c0fa7bd,General Graphics Interface,Q5531930,https://www.wikidata.org/wiki/Q5531930,General Graphics Interface,,,exact,high
USKL_3d437dd9e9d3,skill,USKL_3d437dd9e9d3,Genesys,Q5532848,https://www.wikidata.org/wiki/Q5532848,Genesys,,,exact,high
USKL_47bfa86416c6,skill,USKL_47bfa86416c6,Gentoo Linux,Q170378,https://www.wikidata.org/wiki/Q170378,Gentoo Linux,,,exact,high
USKL_c59ab69d69a3,skill,USKL_c59ab69d69a3,GeoMedia,Q5533906,https://www.wikidata.org/wiki/Q5533906,GeoMedia,,,exact,high
